#CHR	START	END	SAMPLE	RD	#SNPS	COV	ALPHA	BETA	BAF	CLUSTER	cn_normal	u_normal	cn_clone1	u_clone1	cn_clone2	u_clone2	cn_clone3	u_clone3	cn_clone4	u_clone4
chr1	26500000	26750000	P5_INV	0.859416	20	22	189	266	0.415385	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr1	26750000	27000000	P5_DCIS	0.925843	8	41	151	183	0.452096	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr1	26750000	27000000	P5_INV	0.919434	5	19	40	56	0.416667	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr1	27000000	27250000	P5_DCIS	0.925537	15	36	224	320	0.411765	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	27000000	27250000	P5_INV	0.809411	9	28	117	139	0.457031	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	27250000	27500000	P5_DCIS	0.912671	10	38	171	217	0.440722	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	27250000	27500000	P5_INV	0.896933	7	23	58	105	0.355828	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	27500000	27750000	P5_DCIS	0.909136	4	29	53	66	0.445378	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	27500000	27750000	P5_INV	0.82936	3	22	26	41	0.38806	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	27750000	28000000	P5_DCIS	0.989072	2	43	32	54	0.372093	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	27750000	28000000	P5_INV	0.867017	2	36	31	42	0.424658	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	28000000	28250000	P5_DCIS	0.911997	9	38	139	208	0.400576	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	28000000	28250000	P5_INV	0.937193	7	24	75	97	0.436047	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	28250000	28500000	P5_DCIS	0.876207	6	73	206	237	0.465011	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr1	28250000	28500000	P5_INV	0.901285	5	67	164	173	0.486647	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr1	28500000	28750000	P5_DCIS	0.973918	1	170	77	93	0.452941	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr1	28500000	28750000	P5_INV	0.973159	1	197	96	101	0.48731	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr1	28750000	29000000	P5_DCIS	0.927597	12	58	322	383	0.456738	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr1	28750000	29000000	P5_INV	1.00718	7	62	189	250	0.430524	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr1	29000000	29250000	P5_DCIS	0.946791	3	22	30	36	0.454545	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr1	29000000	29250000	P5_INV	1.03661	3	13	20	21	0.487805	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr1	29500000	29750000	P5_DCIS	0.83934	2	57	50	64	0.438596	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	29500000	29750000	P5_INV	0.789551	2	40	31	50	0.382716	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	31000000	31250000	P5_DCIS	0.844004	11	51	261	309	0.457895	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr1	31000000	31250000	P5_INV	0.75622	8	44	159	199	0.444134	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr1	31250000	31500000	P5_DCIS	0.994544	3	53	71	90	0.440994	29	1|1	0.320065	6|0	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr1	31250000	31500000	P5_INV	0.970429	1	18	3	15	0.166667	29	1|1	0.55936	6|0	0.279445	2|2	0	2|2	0.161195	2|2	0
chr1	31750000	32000000	P5_DCIS	1.05326	1	80	37	43	0.4625	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr1	31750000	32000000	P5_INV	0.991856	1	38	19	19	0.5	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr1	32000000	32250000	P5_DCIS	0.886301	3	42	55	72	0.433071	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	32000000	32250000	P5_INV	0.785737	1	78	30	48	0.384615	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	32250000	32500000	P5_DCIS	0.846919	4	36	61	83	0.423611	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr1	32250000	32500000	P5_INV	0.869153	3	27	36	46	0.439024	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr1	32500000	32750000	P5_DCIS	0.914241	2	38	34	43	0.441558	29	1|1	0.320065	6|0	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr1	32500000	32750000	P5_INV	0.880843	1	40	8	32	0.2	29	1|1	0.55936	6|0	0.279445	2|2	0	2|2	0.161195	2|2	0
chr1	33000000	33250000	P5_DCIS	0.944454	22	45	443	547	0.447475	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr1	33000000	33250000	P5_INV	0.994838	12	51	271	347	0.438511	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr1	33250000	33500000	P5_DCIS	0.910881	10	46	204	262	0.437768	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr1	33250000	33500000	P5_INV	0.890468	5	60	137	164	0.45515	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr1	33500000	33750000	P5_DCIS	0.860741	4	29	54	64	0.457627	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	33500000	33750000	P5_INV	0.784318	4	13	22	32	0.407407	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	33750000	34000000	P5_DCIS	0.76238	6	56	151	187	0.446746	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr1	33750000	34000000	P5_INV	0.790351	4	43	81	94	0.462857	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr1	34000000	34250000	P5_DCIS	0.746172	14	50	326	374	0.465714	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr1	34000000	34250000	P5_INV	0.729099	12	39	204	274	0.426778	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr1	34500000	34750000	P5_DCIS	0.660309	8	31	102	148	0.408	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	34500000	34750000	P5_INV	0.739287	5	34	76	95	0.444444	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	35000000	35250000	P5_DCIS	0.780716	3	47	60	83	0.41958	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr1	35000000	35250000	P5_INV	0.839927	2	46	37	55	0.402174	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr1	35250000	35500000	P5_DCIS	0.798312	5	37	79	110	0.417989	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr1	35250000	35500000	P5_INV	0.869706	5	25	54	71	0.432	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr1	35750000	36000000	P5_DCIS	0.816798	3	76	106	123	0.462882	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr1	35750000	36000000	P5_INV	0.861229	3	55	80	86	0.481928	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr1	36250000	36500000	P5_DCIS	0.867735	1	29	12	17	0.413793	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr1	36250000	36500000	P5_INV	0.897628	1	19	9	10	0.473684	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr1	36500000	36750000	P5_DCIS	0.909272	1	34	13	21	0.382353	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	36500000	36750000	P5_INV	0.837477	1	10	4	6	0.4	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	36750000	37000000	P5_DCIS	0.908245	40	58	1060	1285	0.452026	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr1	36750000	37000000	P5_INV	0.854118	28	54	694	843	0.451529	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr1	37250000	37500000	P5_DCIS	0.657091	1	44	20	24	0.454545	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr1	37250000	37500000	P5_INV	0.718279	1	25	12	13	0.48	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr1	37500000	37750000	P5_DCIS	0.653575	2	29	27	31	0.465517	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr1	37500000	37750000	P5_INV	0.718177	1	35	15	20	0.428571	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr1	37750000	38000000	P5_DCIS	0.927322	8	42	147	191	0.434911	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr1	37750000	38000000	P5_INV	0.869136	5	33	79	88	0.473054	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr1	38000000	38250000	P5_DCIS	0.849666	14	23	131	203	0.392216	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	38000000	38250000	P5_INV	0.840172	8	17	51	89	0.364286	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	38250000	38500000	P5_DCIS	0.890771	22	54	545	653	0.454925	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr1	38250000	38500000	P5_INV	0.891334	17	41	305	408	0.42777	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr1	39000000	39250000	P5_DCIS	0.695275	2	65	57	74	0.435115	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr1	39000000	39250000	P5_INV	0.765841	2	48	44	53	0.453608	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr1	39250000	39500000	P5_DCIS	1.29788	3	136	148	261	0.361858	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	39250000	39500000	P5_INV	1.25389	2	153	137	170	0.446254	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	39750000	40000000	P5_DCIS	1.25095	6	95	170	403	0.296684	4	1|1	0.320065	6|2	0	9|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	39750000	40000000	P5_INV	1.11686	6	48	109	182	0.37457	4	1|1	0.55936	6|2	0.279445	9|2	0	3|2	0.161195	3|2	0
chr1	40000000	40250000	P5_DCIS	1.24237	13	82	388	679	0.363636	23	1|1	0.320065	4|2	0	3|2	0.297808	2|2	0.195104	8|2	0.187023
chr1	40000000	40250000	P5_INV	1.08251	10	51	202	309	0.395303	23	1|1	0.55936	4|2	0.279445	3|2	0	2|2	0.161195	8|2	0
chr1	40250000	40500000	P5_DCIS	1.45393	4	96	126	261	0.325581	23	1|1	0.320065	4|2	0	3|2	0.297808	2|2	0.195104	8|2	0.187023
chr1	40250000	40500000	P5_INV	1.13452	3	47	61	80	0.432624	23	1|1	0.55936	4|2	0.279445	3|2	0	2|2	0.161195	8|2	0
chr1	40500000	40750000	P5_DCIS	1.35046	2	93	53	133	0.284946	4	1|1	0.320065	6|2	0	9|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	40500000	40750000	P5_INV	1.29042	2	28	18	38	0.321429	4	1|1	0.55936	6|2	0.279445	9|2	0	3|2	0.161195	3|2	0
chr1	40750000	41000000	P5_DCIS	1.20519	13	137	607	1180	0.339675	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	40750000	41000000	P5_INV	1.13489	12	101	511	707	0.41954	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	41000000	41250000	P5_DCIS	1.16124	6	76	160	298	0.349345	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	41000000	41250000	P5_INV	1.11787	6	39	101	134	0.429787	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	41250000	41500000	P5_DCIS	1.22397	10	36	130	235	0.356164	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	41250000	41500000	P5_INV	1.11317	8	32	99	162	0.37931	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	41750000	42000000	P5_DCIS	1.22102	3	24	26	46	0.361111	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	41750000	42000000	P5_INV	1.1031	2	10	9	11	0.45	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	42000000	42250000	P5_DCIS	0.92357	3	28	31	53	0.369048	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	42000000	42250000	P5_INV	0.955313	2	16	12	21	0.363636	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	42500000	42750000	P5_DCIS	0.989891	4	20	30	53	0.361446	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	42500000	42750000	P5_INV	0.964919	2	28	24	33	0.421053	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	42750000	43000000	P5_DCIS	1.00593	10	53	219	315	0.410112	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	42750000	43000000	P5_INV	0.933884	6	52	136	176	0.435897	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	43000000	43250000	P5_DCIS	1.00662	16	69	447	666	0.401617	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	43000000	43250000	P5_INV	1.02464	10	55	261	297	0.467742	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	43250000	43500000	P5_DCIS	1.01906	7	84	232	357	0.393888	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	43250000	43500000	P5_INV	0.921183	7	62	200	236	0.458716	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	43500000	43750000	P5_DCIS	0.964431	2	29	24	35	0.40678	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	43500000	43750000	P5_INV	0.963193	2	14	11	17	0.392857	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	43750000	44000000	P5_DCIS	1.03901	26	65	704	992	0.415094	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	43750000	44000000	P5_INV	0.916278	23	39	410	492	0.454545	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	44000000	44250000	P5_DCIS	1.04484	20	47	369	587	0.385983	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	44000000	44250000	P5_INV	0.992262	17	34	243	349	0.410473	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	44250000	44500000	P5_DCIS	1.08543	3	93	119	160	0.426523	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	44250000	44500000	P5_INV	0.913602	3	61	67	117	0.36413	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	44500000	44750000	P5_DCIS	1.03505	6	50	115	188	0.379538	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	44500000	44750000	P5_INV	0.960508	4	55	95	127	0.427928	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	45000000	45250000	P5_DCIS	1.15503	5	26	44	86	0.338462	23	1|1	0.320065	4|2	0	3|2	0.297808	2|2	0.195104	8|2	0.187023
chr1	45000000	45250000	P5_INV	1.00788	3	13	15	24	0.384615	23	1|1	0.55936	4|2	0.279445	3|2	0	2|2	0.161195	8|2	0
chr1	45250000	45500000	P5_DCIS	1.19553	20	70	579	838	0.40861	8	1|1	0.320065	3|3	0	4|4	0.297808	3|3	0.195104	2|2	0.187023
chr1	45250000	45500000	P5_INV	1.00334	14	58	359	461	0.437805	8	1|1	0.55936	3|3	0.279445	4|4	0	3|3	0.161195	2|2	0
chr1	45500000	45750000	P5_DCIS	0.981785	3	106	132	188	0.4125	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	45500000	45750000	P5_INV	1.00625	3	70	96	115	0.454976	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	45750000	46000000	P5_DCIS	1.14022	16	56	372	524	0.415179	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	45750000	46000000	P5_INV	1.01605	11	37	173	242	0.416867	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	46000000	46250000	P5_DCIS	1.07467	35	73	1055	1515	0.410506	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	46000000	46250000	P5_INV	1.08602	25	67	753	932	0.446884	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	46250000	46500000	P5_DCIS	1.04004	13	70	380	537	0.414395	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	46250000	46500000	P5_INV	0.945837	9	55	222	278	0.444	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	46500000	46750000	P5_DCIS	1.06301	10	74	307	433	0.414865	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	46500000	46750000	P5_INV	1.01326	7	65	212	243	0.465934	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	46750000	47000000	P5_DCIS	1.11899	8	92	304	432	0.413043	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	46750000	47000000	P5_INV	1.03956	7	82	257	321	0.444637	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	47000000	47250000	P5_DCIS	1.01503	17	73	539	710	0.431545	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	47000000	47250000	P5_INV	0.990789	13	50	294	358	0.45092	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	47250000	47500000	P5_DCIS	0.987372	25	70	711	1044	0.405128	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	47250000	47500000	P5_INV	0.887394	19	49	397	536	0.425509	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	47500000	47750000	P5_DCIS	0.981491	38	80	1160	1880	0.381579	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	47500000	47750000	P5_INV	0.936141	28	70	771	1202	0.390775	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	47750000	48000000	P5_DCIS	1.13231	10	75	305	446	0.406125	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	47750000	48000000	P5_INV	1.08028	7	49	150	194	0.436047	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	48500000	48750000	P5_DCIS	0.895144	1	30	12	18	0.4	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr1	48500000	48750000	P5_INV	0.869948	1	26	12	14	0.461538	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr1	48750000	49000000	P5_DCIS	0.884861	7	34	107	137	0.438525	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr1	48750000	49000000	P5_INV	0.939185	4	41	72	92	0.439024	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr1	49000000	49250000	P5_DCIS	0.89684	13	57	304	440	0.408602	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	49000000	49250000	P5_INV	0.874844	10	38	164	216	0.431579	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	50000000	50250000	P5_DCIS	0.848773	2	49	36	62	0.367347	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	50000000	50250000	P5_INV	0.854341	1	23	11	12	0.478261	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	50250000	50500000	P5_DCIS	0.815108	3	43	54	76	0.415385	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr1	50250000	50500000	P5_INV	0.944627	2	34	32	36	0.470588	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr1	50500000	50750000	P5_DCIS	0.894945	4	35	57	83	0.407143	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	50500000	50750000	P5_INV	0.917685	2	34	28	40	0.411765	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	50750000	51000000	P5_DCIS	0.840647	3	99	125	173	0.419463	12	1|1	0.320065	2|2	0	2|2	0.297808	2|2	0.195104	2|2	0.187023
chr1	50750000	51000000	P5_INV	0.936875	2	120	106	135	0.439834	12	1|1	0.55936	2|2	0.279445	2|2	0	2|2	0.161195	2|2	0
chr1	51750000	52000000	P5_DCIS	1.04728	4	93	152	222	0.406417	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	51750000	52000000	P5_INV	0.995751	4	65	114	146	0.438462	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	52000000	52250000	P5_DCIS	0.972669	5	34	69	103	0.401163	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	52000000	52250000	P5_INV	0.990799	1	28	11	17	0.392857	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	52250000	52500000	P5_DCIS	0.98508	10	90	371	533	0.410398	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	52250000	52500000	P5_INV	1.01379	10	62	283	345	0.450637	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	52500000	52750000	P5_DCIS	1.0133	3	19	23	34	0.403509	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	52500000	52750000	P5_INV	1.0228	3	15	22	24	0.478261	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	52750000	53000000	P5_DCIS	1.01669	9	99	361	538	0.401557	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	52750000	53000000	P5_INV	1.04148	7	89	260	365	0.416	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	53000000	53250000	P5_DCIS	1.15031	9	64	232	344	0.402778	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	53000000	53250000	P5_INV	1.11124	6	48	121	171	0.414384	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	53250000	53500000	P5_DCIS	1.01397	15	59	351	536	0.395716	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	53250000	53500000	P5_INV	1.06518	10	55	243	308	0.441016	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	53500000	53750000	P5_DCIS	0.996026	18	72	547	755	0.420123	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr1	53500000	53750000	P5_INV	0.954179	14	54	318	440	0.419525	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr1	54000000	54250000	P5_DCIS	0.902544	2	23	17	29	0.369565	6	1|1	0.320065	4|0	0	2|2	0.297808	5|2	0.195104	4|1	0.187023
chr1	54000000	54250000	P5_INV	0.908648	1	10	2	8	0.2	6	1|1	0.55936	4|0	0.279445	2|2	0	5|2	0.161195	4|1	0
chr1	54250000	54500000	P5_DCIS	1.82378	3	210	231	400	0.366086	1	1|1	0.320065	7|2	0	7|2	0.297808	2|4	0.195104	6|4	0.187023
chr1	54250000	54500000	P5_INV	1.71955	3	163	186	305	0.378819	1	1|1	0.55936	7|2	0.279445	7|2	0	2|4	0.161195	6|4	0
chr1	54500000	54750000	P5_DCIS	1.73981	6	54	106	223	0.322188	1	1|1	0.320065	7|2	0	7|2	0.297808	2|4	0.195104	6|4	0.187023
chr1	54500000	54750000	P5_INV	1.50406	4	24	30	66	0.3125	1	1|1	0.55936	7|2	0.279445	7|2	0	2|4	0.161195	6|4	0
chr1	54750000	55000000	P5_DCIS	1.80541	3	37	32	79	0.288288	36	1|1	0.320065	6|5	0	7|3	0.297808	2|2	0.195104	9|3	0.187023
chr1	54750000	55000000	P5_INV	1.6046	2	28	24	32	0.428571	36	1|1	0.55936	6|5	0.279445	7|3	0	2|2	0.161195	9|3	0
chr1	55000000	55250000	P5_DCIS	1.73795	25	73	608	1228	0.331155	1	1|1	0.320065	7|2	0	7|2	0.297808	2|4	0.195104	6|4	0.187023
chr1	55000000	55250000	P5_INV	1.54185	17	48	313	519	0.376202	1	1|1	0.55936	7|2	0.279445	7|2	0	2|4	0.161195	6|4	0
chr1	55250000	55500000	P5_DCIS	1.66348	17	104	602	1173	0.339155	1	1|1	0.320065	7|2	0	7|2	0.297808	2|4	0.195104	6|4	0.187023
