#CHR	START	END	SAMPLE	RD	#SNPS	COV	ALPHA	BETA	BAF	CLUSTER
chr1	43500000	43750000	P6_INV	1.1505885927854889	16	54.75	377	499	0.430365296803653	18
chr1	43750000	44000000	P6_DCIS	1.1205673359230863	27	102.07407407407408	1203	1553	0.4365021770682148	18
chr1	43750000	44000000	P6_INV	1.2070259290915475	26	47.84615384615385	504	740	0.40514469453376206	18
chr1	44000000	44250000	P6_DCIS	1.1474122569317262	17	100.6470588235294	723	988	0.42255990648743424	18
chr1	44000000	44250000	P6_INV	1.2633718267098082	17	44.1764705882353	287	464	0.3821571238348868	18
chr1	44250000	44500000	P6_DCIS	1.068005331372199	16	77.0625	552	681	0.44768856447688565	18
chr1	44250000	44500000	P6_INV	1.1387020737130487	16	35.875	245	329	0.4268292682926829	18
chr1	44500000	44750000	P6_DCIS	1.2202251988420583	11	74.45454545454545	376	443	0.4590964590964591	18
chr1	44500000	44750000	P6_INV	1.2044907067642887	11	33	153	210	0.4214876033057851	18
chr1	44750000	45000000	P6_DCIS	1.187081472797708	2	32.5	28	37	0.4307692307692308	18
chr1	44750000	45000000	P6_INV	1.1537592752251544	1	13	5	8	0.38461538461538464	18
chr1	45000000	45250000	P6_DCIS	1.1193041966991815	11	48.18181818181818	231	299	0.4358490566037736	18
chr1	45000000	45250000	P6_INV	1.1734494239472653	8	23.375	79	108	0.42245989304812837	18
chr1	45250000	45500000	P6_DCIS	1.0858575683042853	2	102	92	112	0.45098039215686275	18
chr1	45250000	45500000	P6_INV	1.1475951254916539	2	52	41	63	0.3942307692307692	18
chr1	45500000	45750000	P6_DCIS	1.2278336751956556	6	99.16666666666667	257	338	0.4319327731092437	18
chr1	45500000	45750000	P6_INV	1.1810253569906148	5	50	97	153	0.388	18
chr1	45750000	46000000	P6_DCIS	1.1195586902784163	17	71.52941176470588	554	662	0.4555921052631579	18
chr1	45750000	46000000	P6_INV	1.1984435893866028	15	36	233	307	0.43148148148148147	18
chr1	46250000	46500000	P6_DCIS	1.1027780575054862	11	85.18181818181819	432	505	0.4610458911419424	18
chr1	46250000	46500000	P6_INV	1.1316865720916844	9	45.888888888888886	191	222	0.46246973365617433	18
chr1	46500000	46750000	P6_DCIS	1.095433063495062	5	86.4	183	249	0.4236111111111111	18
chr1	46500000	46750000	P6_INV	1.1782705700088056	5	36	75	105	0.4166666666666667	18
chr1	46750000	47000000	P6_DCIS	1.1813501363170364	23	67.30434782608695	683	865	0.4412144702842377	18
chr1	46750000	47000000	P6_INV	1.2452789221214975	20	30.45	246	363	0.4039408866995074	18
chr1	47000000	47250000	P6_DCIS	1.1016684203690774	23	107	1062	1399	0.4315318976026006	18
chr1	47000000	47250000	P6_INV	1.1472602474981204	22	52.81818181818182	488	674	0.4199655765920826	18
chr1	47250000	47500000	P6_DCIS	1.0501162738525396	4	111.5	200	246	0.4484304932735426	18
chr1	47250000	47500000	P6_INV	1.0735818210017352	4	45.75	77	106	0.4207650273224044	18
chr1	47500000	47750000	P6_DCIS	1.0947154740768466	32	104	1437	1891	0.43179086538461536	18
chr1	47500000	47750000	P6_INV	1.1648180292151469	29	65.27586206896552	751	1142	0.3967247754886424	18
chr1	47750000	48000000	P6_DCIS	1.192806640150535	8	120.75	438	528	0.453416149068323	18
chr1	47750000	48000000	P6_INV	1.1814833190668084	8	53	181	243	0.4268867924528302	18
chr1	48000000	48250000	P6_DCIS	1.7392874417110926	1	32	15	17	0.46875	18
chr1	48000000	48250000	P6_INV	1.2257488676431856	1	18	6	12	0.3333333333333333	18
chr1	48500000	48750000	P6_DCIS	1.1570486452919784	1	24	7	17	0.2916666666666667	18
chr1	48500000	48750000	P6_INV	1.0987107948904717	1	12	3	9	0.25	18
chr1	49000000	49250000	P6_DCIS	1.075830095197727	2	61	57	65	0.4672131147540984	18
chr1	49000000	49250000	P6_INV	1.1055167618845396	2	22.5	20	25	0.4444444444444444	18
chr1	49250000	49500000	P6_DCIS	1.58483357725326	2	119.5	112	127	0.4686192468619247	18
chr1	49250000	49500000	P6_INV	1.0672621687047883	2	48.5	40	57	0.41237113402061853	18
chr1	50500000	50750000	P6_DCIS	1.1496137060741867	1	13	4	9	0.3076923076923077	18
chr1	50500000	50750000	P6_INV	1.123906291624709	1	8	2	6	0.25	18
chr1	50750000	51000000	P6_DCIS	1.1791929928424407	10	105.3	482	571	0.4577397910731244	18
chr1	50750000	51000000	P6_INV	1.0939122027172652	9	48.888888888888886	177	263	0.4022727272727273	18
chr1	51000000	51250000	P6_DCIS	1.1555010463175168	2	17.5	14	21	0.4	18
chr1	51000000	51250000	P6_INV	1.0680157190806743	1	11	5	6	0.45454545454545453	18
chr1	51250000	51500000	P6_DCIS	1.1860294449941322	2	121	110	132	0.45454545454545453	18
chr1	51250000	51500000	P6_INV	1.0543538327392972	2	51.5	45	58	0.4368932038834951	18
chr1	51500000	51750000	P6_DCIS	1.3059270441741146	2	156.5	145	168	0.46325878594249204	18
chr1	51500000	51750000	P6_INV	1.2115728130816819	2	98	89	107	0.45408163265306123	18
chr1	51750000	52000000	P6_DCIS	1.1303301343199785	17	92.17647058823529	717	850	0.45756222080408426	18
chr1	51750000	52000000	P6_INV	1.1444165266318675	15	42.86666666666667	260	383	0.40435458786936235	18
chr1	52250000	52500000	P6_DCIS	1.0667821345221125	15	121.06666666666666	832	984	0.4581497797356828	18
chr1	52250000	52500000	P6_INV	1.1139718097964832	14	59.92857142857143	357	482	0.42550655542312277	18
chr1	52500000	52750000	P6_DCIS	1.1695569101313017	8	95	337	423	0.44342105263157894	18
chr1	52500000	52750000	P6_INV	1.1507553291309989	8	44.625	163	194	0.4565826330532213	18
chr1	52750000	53000000	P6_DCIS	1.1134691974133601	3	140	193	227	0.4595238095238095	18
chr1	52750000	53000000	P6_INV	1.1498800778440486	3	61.333333333333336	86	98	0.4673913043478261	18
chr1	53000000	53250000	P6_DCIS	1.2153050281597162	10	72.1	332	389	0.4604715672676838	18
chr1	53000000	53250000	P6_INV	1.2299615757815519	9	29.666666666666668	106	161	0.3970037453183521	18
chr1	53250000	53500000	P6_DCIS	1.1330320798009892	9	85.33333333333333	350	418	0.4557291666666667	18
chr1	53250000	53500000	P6_INV	1.1806871626527455	8	42.125	139	198	0.4124629080118694	18
chr1	53500000	53750000	P6_DCIS	1.0536686458379738	10	110.1	493	608	0.4477747502270663	18
chr1	53500000	53750000	P6_INV	1.0918479448463767	10	50.8	212	296	0.41732283464566927	18
chr1	53750000	54000000	P6_DCIS	1.2663852957466208	3	33.333333333333336	38	62	0.38	18
chr1	53750000	54000000	P6_INV	1.1004328386480682	2	17.5	14	21	0.4	18
chr1	54000000	54250000	P6_DCIS	1.3247002214312418	2	32.5	25	40	0.38461538461538464	18
chr1	54000000	54250000	P6_INV	1.1105126245869683	2	14	11	17	0.39285714285714285	18
chr1	54250000	54500000	P6_DCIS	1.1501511585425737	10	86.2	400	462	0.46403712296983757	18
chr1	54250000	54500000	P6_INV	1.196429853861592	8	42.25	146	192	0.4319526627218935	18
chr1	54500000	54750000	P6_DCIS	1.0641411999393953	2	27	22	32	0.4074074074074074	18
chr1	54500000	54750000	P6_INV	1.1042797168069867	2	15.5	14	17	0.45161290322580644	18
chr1	54750000	55000000	P6_DCIS	1.1349504601377185	8	127.5	483	537	0.47352941176470587	18
chr1	54750000	55000000	P6_INV	1.0964499200431124	6	66.33333333333333	179	219	0.44974874371859297	18
chr1	55000000	55250000	P6_DCIS	1.114606060020613	16	93.8125	642	859	0.42771485676215854	18
chr1	55000000	55250000	P6_INV	1.1413872428292042	14	49.42857142857143	294	398	0.42485549132947975	18
chr1	55250000	55500000	P6_DCIS	1.1133187923804604	26	81.84615384615384	947	1181	0.4450187969924812	18
chr1	55250000	55500000	P6_INV	1.0825542780383806	24	36.708333333333336	379	502	0.4301929625425653	18
chr1	55500000	55750000	P6_DCIS	1.044411807533558	3	57.333333333333336	73	99	0.42441860465116277	18
chr1	55500000	55750000	P6_INV	1.0906748615844901	3	22.666666666666668	32	36	0.47058823529411764	18
chr1	55750000	56000000	P6_DCIS	1.370327974420908	1	152	70	82	0.4605263157894737	18
chr1	55750000	56000000	P6_INV	1.1916001824690456	1	87	36	51	0.41379310344827586	18
chr1	56500000	56750000	P6_DCIS	2.082161084628383	1	45	21	24	0.4666666666666667	18
chr1	56500000	56750000	P6_INV	1.152007601150881	1	30	13	17	0.43333333333333335	18
chr1	56750000	57000000	P6_DCIS	1.2993926950103378	1	51	25	26	0.49019607843137253	18
chr1	56750000	57000000	P6_INV	1.0909625077955194	1	13	5	8	0.38461538461538464	18
chr1	57000000	57250000	P6_DCIS	1.0710618645042682	3	285	403	452	0.47134502923976607	18
chr1	57000000	57250000	P6_INV	1.0414138843175114	3	164.33333333333334	198	295	0.40162271805273836	18
chr1	57250000	57500000	P6_DCIS	1.0106724519138321	20	65.95	563	756	0.4268385140257771	18
chr1	57250000	57500000	P6_INV	1.0690981484110318	17	28	190	286	0.39915966386554624	18
chr1	58500000	58750000	P6_DCIS	1.590104810449479	2	107.5	89	126	0.413953488372093	18
chr1	58500000	58750000	P6_INV	1.2121669026855253	2	45.5	36	55	0.3956043956043956	18
chr1	58750000	59000000	P6_DCIS	1.1962516978962352	6	127.66666666666667	331	435	0.4321148825065274	18
chr1	58750000	59000000	P6_INV	1.1087610139029573	3	104	129	183	0.41346153846153844	18
chr1	59000000	59250000	P6_DCIS	1.0795576467305394	41	140.4878048780488	2441	3319	0.42378472222222224	18
chr1	59000000	59250000	P6_INV	1.0757334013857114	40	61.55	998	1464	0.40536149471974003	18
chr1	60250000	60500000	P6_DCIS	1.0559301134358297	9	105.55555555555556	420	530	0.4421052631578947	18
chr1	60250000	60500000	P6_INV	1.0336453124892937	8	49.625	155	242	0.3904282115869018	18
chr1	60500000	60750000	P6_DCIS	1.1824520488167227	4	162.75	286	365	0.4393241167434716	18
chr1	60500000	60750000	P6_INV	1.0720277750385439	4	64	103	153	0.40234375	18
chr1	61500000	61750000	P6_DCIS	1.3084260454427417	1	152	66	86	0.4342105263157895	18
chr1	61500000	61750000	P6_INV	1.1393305672865297	1	70	22	48	0.3142857142857143	18
chr1	61750000	62000000	P6_DCIS	1.1681362179075212	6	56.5	144	195	0.4247787610619469	18
chr1	61750000	62000000	P6_INV	1.0323174314042305	5	25.4	49	78	0.3858267716535433	18
chr1	62000000	62250000	P6_DCIS	1.1191304828464328	9	74.22222222222223	298	370	0.44610778443113774	18
chr1	62000000	62250000	P6_INV	1.1027953751954331	8	54.625	184	253	0.42105263157894735	18
chr1	62250000	62500000	P6_DCIS	1.118674320066716	7	210.42857142857142	675	798	0.45824847250509165	18
chr1	62250000	62500000	P6_INV	1.1065483029382661	7	100.85714285714286	273	433	0.386685552407932	18
chr1	62500000	62750000	P6_DCIS	1.151939552825947	5	79.8	171	228	0.42857142857142855	18
chr1	62500000	62750000	P6_INV	1.1792067301968605	5	38	67	123	0.3526315789473684	18
chr1	63500000	63750000	P6_DCIS	2.3329403604726267	1	23	8	15	0.34782608695652173	18
chr1	63500000	63750000	P6_INV	1.1792659480647076	1	12	2	10	0.16666666666666666	18
chr1	63750000	64000000	P6_DCIS	1.1041100466330156	14	152.71428571428572	910	1228	0.4256314312441534	18
chr1	63750000	64000000	P6_INV	1.0274331305770934	14	70.92857142857143	383	610	0.3856998992950655	18
chr1	64000000	64250000	P6_DCIS	1.0837255147170224	5	122.6	287	326	0.46818923327895595	18
chr1	64000000	64250000	P6_INV	1.041096250340223	5	92.2	196	265	0.42516268980477223	18
chr1	64250000	64500000	P6_DCIS	1.4311112681931653	1	196	72	124	0.3673469387755102	2
chr1	64250000	64500000	P6_INV	1.130797053540723	1	94	34	60	0.3617021276595745	2
chr1	64500000	64750000	P6_DCIS	1.1649723996457864	13	118.46153846153847	715	825	0.4642857142857143	18
chr1	64500000	64750000	P6_INV	1.1132172870317847	13	47.92307692307692	267	356	0.42857142857142855	18
chr1	65000000	65250000	P6_DCIS	1.1096536741630683	3	55.333333333333336	73	93	0.4397590361445783	18
chr1	65000000	65250000	P6_INV	1.1469825368055424	3	24.666666666666668	34	40	0.4594594594594595	18
chr1	65250000	65500000	P6_DCIS	1.039350037365109	20	102	917	1123	0.44950980392156864	18
chr1	65250000	65500000	P6_INV	1.072922442957867	19	48.63157894736842	394	530	0.4264069264069264	18
chr1	65500000	65750000	P6_DCIS	1.2579101193523747	3	183.66666666666666	255	296	0.4627949183303085	18
chr1	65500000	65750000	P6_INV	1.140974900556583	3	81.33333333333333	110	134	0.45081967213114754	18
chr1	65750000	66000000	P6_DCIS	1.038286627989589	10	86.1	390	471	0.4529616724738676	18
chr1	65750000	66000000	P6_INV	1.0760590927425893	9	40	151	209	0.41944444444444445	18
chr1	66000000	66250000	P6_DCIS	1.0346656841724882	8	125.5	449	555	0.44721115537848605	18
chr1	66000000	66250000	P6_INV	1.002710634942749	6	71.83333333333333	181	250	0.419953596287703	18
chr1	66750000	67000000	P6_DCIS	1.08622382172771	2	78	71	85	0.4551282051282051	18
chr1	66750000	67000000	P6_INV	1.0275459957280633	2	43	41	45	0.47674418604651164	18
chr1	67000000	67250000	P6_DCIS	1.0497505374998843	18	90.44444444444444	721	907	0.4428746928746929	18
chr1	67000000	67250000	P6_INV	1.0340097537534356	16	41	259	397	0.3948170731707317	18
chr1	67250000	67500000	P6_DCIS	1.0671666468334027	27	121.07407407407408	1479	1790	0.4524319363719792	18
chr1	67250000	67500000	P6_INV	1.0615298018464163	21	65.47619047619048	545	830	0.39636363636363636	18
chr1	67500000	67750000	P6_DCIS	1.1248801106593984	10	127.9	583	696	0.45582486317435494	18
chr1	67500000	67750000	P6_INV	1.0928302158025265	9	54.666666666666664	215	277	0.4369918699186992	18
chr1	68000000	68250000	P6_DCIS	1.2510333707737644	3	119.66666666666667	164	195	0.4568245125348189	18
chr1	68000000	68250000	P6_INV	1.1084506138667416	3	58	81	93	0.46551724137931033	18
chr1	68500000	68750000	P6_DCIS	1.0499229490835302	17	101.05882352941177	770	948	0.4481955762514552	18
chr1	68500000	68750000	P6_INV	1.052848548393558	16	48.6875	326	453	0.4184852374839538	18
chr1	68750000	69000000	P6_DCIS	1.0595530794692198	12	83.41666666666667	437	564	0.43656343656343655	18
chr1	68750000	69000000	P6_INV	1.0332415531246844	9	37.22222222222222	137	198	0.408955223880597	18
chr1	70250000	70500000	P6_DCIS	1.105011546494449	2	77	69	85	0.44805194805194803	18
chr1	70250000	70500000	P6_INV	1.0136489477568655	2	27.5	23	32	0.41818181818181815	18
chr1	70500000	70750000	P6_DCIS	1.0373117732925432	3	221	302	361	0.4555052790346908	18
chr1	70500000	70750000	P6_INV	1.0576577882539586	3	109.66666666666667	144	185	0.4376899696048632	18
chr1	70750000	71000000	P6_DCIS	1.1379677656753562	3	33	33	66	0.3333333333333333	18
chr1	70750000	71000000	P6_INV	1.109710331324789	3	15	15	30	0.3333333333333333	18
chr1	71250000	71500000	P6_DCIS	1.1829887737379714	2	170.5	143	198	0.41935483870967744	18
chr1	71250000	71500000	P6_INV	1.0778388954738105	2	92.5	77	108	0.41621621621621624	18
chr1	71500000	71750000	P6_DCIS	1.0683615389386292	1	105	45	60	0.42857142857142855	18
chr1	71500000	71750000	P6_INV	0.9709692161960918	1	45	14	31	0.3111111111111111	18
chr1	72500000	72750000	P6_DCIS	1.4695103109824443	3	178	246	288	0.4606741573033708	18
chr1	72500000	72750000	P6_INV	1.1035323982596996	3	75.66666666666667	90	137	0.3964757709251101	18
chr1	74250000	74500000	P6_DCIS	1.3255154466513601	4	53.25	99	114	0.4647887323943662	18
chr1	74250000	74500000	P6_INV	1.0815702210709262	4	21.75	37	50	0.42528735632183906	18
chr1	74500000	74750000	P6_DCIS	1.033277666095519	12	100.66666666666667	514	694	0.42549668874172186	18
chr1	74500000	74750000	P6_INV	0.9292234276963849	11	44.90909090909091	194	300	0.39271255060728744	18
chr1	74750000	75000000	P6_DCIS	1.0879110738218678	6	115.83333333333333	324	371	0.46618705035971225	18
chr1	74750000	75000000	P6_INV	1.0178505645345184	6	64	172	212	0.4479166666666667	18
chr1	75000000	75250000	P6_DCIS	1.0119031623102328	7	134.57142857142858	430	512	0.4564755838641189	18
chr1	75000000	75250000	P6_INV	0.9980128123733408	7	56.714285714285715	168	229	0.42317380352644834	18
chr1	75500000	75750000	P6_DCIS	1.003094890354686	18	104	868	1004	0.4636752136752137	18
chr1	75500000	75750000	P6_INV	1.013157541114974	18	77.88888888888889	596	806	0.42510699001426533	18
chr1	75750000	76000000	P6_DCIS	1.3120412090184739	1	20	7	13	0.35	18
chr1	75750000	76000000	P6_INV	1.079040517411774	1	8	4	4	0.5	18
chr1	76000000	76250000	P6_DCIS	1.0553477838911502	9	90.66666666666667	353	463	0.4325980392156863	18
chr1	76000000	76250000	P6_INV	1.0186046022769701	8	88.375	295	412	0.41725601131541723	18
chr1	76250000	76500000	P6_DCIS	1.088440656851049	21	154.66666666666666	1487	1761	0.45782019704433496	18
chr1	76250000	76500000	P6_INV	1.060315038637473	20	66.9	547	791	0.40881913303437967	18
chr1	77500000	77750000	P6_DCIS	1.070187734926365	2	35.5	32	39	0.4507042253521127	18
chr1	77500000	77750000	P6_INV	0.982376666380945	2	16	12	20	0.375	18
chr1	77750000	78000000	P6_DCIS	1.15537344699862	2	139.5	120	159	0.43010752688172044	18
chr1	77750000	78000000	P6_INV	1.1195361763884963	2	156	132	180	0.4230769230769231	18
chr1	78000000	78250000	P6_DCIS	1.1164124702659617	16	154.4375	1110	1361	0.4492108458114124	18
chr1	78000000	78250000	P6_INV	1.1148261413231528	13	86.53846153846153	475	650	0.4222222222222222	18
chr1	78250000	78500000	P6_DCIS	1.0942400274227104	6	147	398	484	0.4512471655328798	18
chr1	78250000	78500000	P6_INV	1.1108506791979538	6	73.33333333333333	197	243	0.44772727272727275	18
chr1	78500000	78750000	P6_DCIS	1.1576361170723974	7	206	646	796	0.44798890429958393	18
chr1	78500000	78750000	P6_INV	1.072017085226757	7	98.14285714285714	275	412	0.4002911208151383	18
chr1	79000000	79250000	P6_DCIS	1.02046029935028	9	105.55555555555556	431	519	0.4536842105263158	18
chr1	79000000	79250000	P6_INV	0.9506850610925128	9	46.22222222222222	177	239	0.4254807692307692	18
chr1	79250000	79500000	P6_DCIS	1.06857357270742	17	100.76470588235294	761	952	0.44424985405720957	18
chr1	79250000	79500000	P6_INV	0.9856790815779592	15	55.733333333333334	353	483	0.4222488038277512	18
chr1	79500000	79750000	P6_DCIS	1.1704834973068943	4	196	369	415	0.47066326530612246	18
chr1	79500000	79750000	P6_INV	1.0590551533734405	4	93.75	157	218	0.4186666666666667	18
chr1	80500000	80750000	P6_DCIS	1.4889515731467426	2	28	24	32	0.42857142857142855	18
chr1	80500000	80750000	P6_INV	0.9932193566446635	2	11.5	7	16	0.30434782608695654	18
chr1	80750000	81000000	P6_DCIS	1.8505211024242276	2	47	44	50	0.46808510638297873	18
chr1	80750000	81000000	P6_INV	1.0437180443393306	2	21	19	23	0.4523809523809524	18
chr1	81750000	82000000	P6_DCIS	1.2133964237634012	4	183	300	432	0.4098360655737705	18
chr1	81750000	82000000	P6_INV	1.0112850680526104	4	76.5	118	188	0.38562091503267976	18
chr1	82000000	82250000	P6_DCIS	1.637592049865596	2	31	19	43	0.3064516129032258	18
chr1	82000000	82250000	P6_INV	1.1103718377965262	2	16	10	22	0.3125	18
chr1	82250000	82500000	P6_DCIS	1.0427786507075987	4	170.5	296	386	0.4340175953079179	18
chr1	82250000	82500000	P6_INV	1.0197096252670794	4	67.25	117	152	0.4349442379182156	18
chr1	82500000	82750000	P6_DCIS	2.063365345082523	1	41	15	26	0.36585365853658536	18
chr1	82500000	82750000	P6_INV	1.1551045268810822	1	15	5	10	0.3333333333333333	18
chr1	83000000	83250000	P6_DCIS	2.1540648036761296	1	19	9	10	0.47368421052631576	18
chr1	83000000	83250000	P6_INV	1.1300713018403157	1	13	4	9	0.3076923076923077	18
chr1	84250000	84500000	P6_DCIS	1.0719601068346647	4	67.5	113	157	0.4185185185185185	18
chr1	84250000	84500000	P6_INV	1.0404784650603411	2	48.5	41	56	0.422680412371134	18
chr1	84500000	84750000	P6_DCIS	1.1390708842898591	2	133.5	122	145	0.45692883895131087	18
chr1	84500000	84750000	P6_INV	1.0662462887431736	2	68.5	49	88	0.35766423357664234	18
chr1	84750000	85000000	P6_DCIS	1.090612589510737	14	141.78571428571428	903	1082	0.454911838790932	18
chr1	84750000	85000000	P6_INV	1.117083439351744	13	81	452	601	0.42924976258309594	18
chr1	85000000	85250000	P6_DCIS	1.0743309844213589	11	165.45454545454547	841	979	0.4620879120879121	18
chr1	85000000	85250000	P6_INV	1.0465916345401904	10	90.8	417	491	0.4592511013215859	18
chr1	85250000	85500000	P6_DCIS	1.1290877469483085	4	160.5	285	357	0.4439252336448598	18
chr1	85250000	85500000	P6_INV	1.1407399694809675	3	115.33333333333333	148	198	0.4277456647398844	18
chr1	85500000	85750000	P6_DCIS	1.0934474653831554	18	92.38888888888889	741	922	0.4455802766085388	18
chr1	85500000	85750000	P6_INV	1.1117324692241222	13	50.92307692307692	264	398	0.3987915407854985	18
chr1	86000000	86250000	P6_DCIS	1.0748860365994413	6	74.16666666666667	199	246	0.44719101123595506	18
chr1	86000000	86250000	P6_INV	1.1013541005978917	5	42.6	91	122	0.4272300469483568	18
chr1	86250000	86500000	P6_DCIS	1.0834982910429245	23	137.8695652173913	1437	1734	0.4531693472090823	18
chr1	86250000	86500000	P6_INV	1.0608450819886137	20	72.55	603	848	0.41557546519641625	18
chr1	86500000	86750000	P6_DCIS	1.0892734825714236	8	60	197	283	0.41041666666666665	18
